Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9998,0.00019999999999997797,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9998,0.00019999999999997797,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9998,0.00019999999999997797,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9999,9.999999999998899e-05,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9994,0.0006000000000000449,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9989,0.0010999999999999899,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,0.9997,0.00029999999999996696,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
AI,Originality,n/a,chatgpt,1.0,0.0,
